NAME,URL,MAP,ADDRESS,PRICE,TYPE,lat,lng,type
共栄湯,http://www.kita-no-sento.com/sento/125/,https://maps.google.com/?cid=11851848191051755376&hl=ja,北海道札幌市白石区東札幌五条4-1-6,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.0519631,141.3917848,銭湯
鶴の湯,http://www.kita-no-sento.com/sento/914/,https://maps.google.com/?cid=16656569678843939511&hl=ja,北海道釧路市星ヶ浦南3-4-13,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.0114301,144.317913,銭湯
錦湯,http://nishikiyu.com/,https://maps.google.com/?cid=943563362897599234&hl=ja,北海道恵庭市相生町158,¥400,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,42.880522,141.585192,銭湯
大正湯,http://www.kita-no-sento.com/sento/302/,https://maps.google.com/?cid=16621780339474372517&hl=ja,北海道函館市弥生町14-9,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,41.7706899,140.7031333,銭湯
ゆーあいの家,http://www.sobetsu-onsen.net/onsen/yu-ai.html,https://maps.google.com/?cid=16110499151850696154&hl=ja,北海道有珠郡壮瞥町字滝之町290-44,¥420,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,42.548229,140.8791393,温泉
こもれび温泉,http://www.town.shiriuchi.hokkaido.jp/kanko/meisho/komorebionsen.html,https://maps.google.com/?cid=3375869289213888564&hl=ja,北海道上磯郡知内町元町103-2,¥400,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,41.5792381,140.4151334,温泉
風呂楽,http://sugi1709.onasake.com/,https://maps.google.com/?cid=18386176156343774356&hl=ja,北海道札幌市南区澄川四条9-10-62,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.0024661,141.3668831,銭湯
標茶温泉 富士温泉,http://www.sip.or.jp/~kankou/stay/stay-top.html,https://maps.google.com/?cid=3317292479961450716&hl=ja,北海道川上郡標茶町富士5-26,¥360,//bus-routes.net/imgs/onsen/onsen3_32@2x.png,43.2959223,144.6036677,共同浴場・銭湯
東豊湯,http://www.kita-no-sento.com/sento/119/,https://maps.google.com/?cid=7190753095978578815&hl=ja,北海道札幌市豊平区豊平八条8-1-7,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.0455186,141.3701702,銭湯
富美の湯,http://www.kita-no-sento.com/sento/502/,https://maps.google.com/?cid=5570388594283339850&hl=ja,北海道苫小牧市沼の端638-16,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,42.669198,141.7084294,銭湯
さつき湯,http://www.kita-no-sento.com/sento/105/,https://maps.google.com/?cid=14198290687280481905&hl=ja,北海道札幌市中央区北五条西24-3-11,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.0634022,141.3188427,銭湯
大滝区共同浴場 ふるさとの湯,,https://maps.google.com/?cid=3143436790826723633&hl=ja,北海道伊達市大滝区優徳町87-11,無料,//bus-routes.net/imgs/onsen/onsen3_32@2x.png,42.6406415,141.0439003,共同浴場・銭湯
苫の湯,http://www.kita-no-sento.com/sento/507/,https://maps.google.com/?cid=10292896823217153177&hl=ja,北海道苫小牧市大成町1-12-10,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,42.6286444,141.5749173,銭湯
越川温泉共同浴場,,https://maps.google.com/?cid=12071977282173141699&hl=ja,北海道斜里郡斜里町越川,¥200,//bus-routes.net/imgs/onsen/onsen3_32@2x.png,43.8481902,144.795195,共同浴場・銭湯
桜成浴場,http://www.kita-no-sento.com/sento/317/,https://maps.google.com/?cid=9430209282905784218&hl=ja,北海道函館市上新川町5-6,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,41.7798861,140.7363835,銭湯
標茶温泉 味幸園,,https://maps.google.com/?cid=10282780060957643006&hl=ja,北海道川上郡標茶町下オソツベツ628,¥400,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,43.3304706,144.4835723,温泉
喜楽湯,http://www.kita-no-sento.com/sento/919/,https://maps.google.com/?cid=13860758056072457852&hl=ja,北海道厚岸郡厚岸町真栄2-108,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.053977,144.8450512,銭湯
高栄湯,http://www.kita-no-sento.com/sento/1303/,https://maps.google.com/?cid=15709696649653931468&hl=ja,北海道北見市高栄西町7-5-4,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.8145594,143.8601443,銭湯
樹海温泉 はくあ,http://www.town.mukawa.lg.jp/2649.htm,https://maps.google.com/?cid=16223077283917206446&hl=ja,北海道勇払郡むかわ町穂別稲里417-1,¥520,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,42.8678045,142.1587051,温泉
和の湯 やわらぎの湯,http://www.yakumo-okanoeki.com/spot/detail.php?id=317,https://maps.google.com/?cid=3414283451923432391&hl=ja,北海道二海郡八雲町立岩201-8,¥440,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,42.2767499,140.2390821,温泉
大船温泉 下の湯,http://shimonoyu.com/burogu/onsen-simonoyu,https://maps.google.com/?cid=17237918086640130467&hl=ja,北海道函館市大船町,¥300,//bus-routes.net/imgs/onsen/onsen3_32@2x.png,41.9578197,140.9122748,共同浴場・銭湯
21世紀の森 森の湯,http://www.asahikawashi21seikinomori.net/family.html,https://maps.google.com/?cid=14093082495177871037&hl=ja,北海道旭川市東旭川町瑞穂937,無料,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,43.7156393,142.6783308,温泉
上里温泉 上里ふれあい交流センター,https://www.town.assabu.lg.jp/modules/sightinfo/content0067.html,https://maps.google.com/?cid=7506360148277770150&hl=ja,北海道桧山郡厚沢部町字上里92-1,¥400,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,41.9325879,140.2364353,温泉
丹頂湯,http://www.kita-no-sento.com/sento/901/,https://maps.google.com/?cid=17058631323948803950&hl=ja,北海道釧路市鳥取大通3-12-24,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.0137141,144.3571444,銭湯
池田清見温泉,https://kankou-ikeda.com/shop/242/,https://maps.google.com/?cid=14588972598643024089&hl=ja,北海道中川郡池田町清見ヶ丘10,¥450,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,42.9292353,143.4559798,温泉
函館伏白稲荷温泉,,https://maps.google.com/?cid=14231465118074983760&hl=ja,北海道函館市陣川町122-7,¥500,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,41.8373631,140.7913936,温泉
千成湯,http://www.kita-no-sento.com/sento/136/,https://maps.google.com/?cid=891261388527703310&hl=ja,北海道札幌市豊平区平岸二条2-2-6,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.0414526,141.3686324,銭湯
ふれあい湯遊館,http://toi-wp.com/spa.php,https://maps.google.com/?cid=1389559988627959068&hl=ja,北海道函館市原木町285-1,¥360,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,41.7295617,141.0318764,温泉
多目的研修集会施設 弄月館,https://www.city.date.hokkaido.jp/hotnews/detail/00002435.html,https://maps.google.com/?cid=8983331919370580152&hl=ja,北海道伊達市弄月町164-9,¥440,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,42.4628344,140.8952827,温泉
利尻ふれあい温泉,http://hotel.rishiri.jp/onsen.html,https://maps.google.com/?cid=511655516005811003&hl=ja,北海道利尻郡利尻町沓形富士見町94,¥550,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,45.1865517,141.1295668,温泉
大正湯,http://www.kita-no-sento.com/sento/110/,https://maps.google.com/?cid=3440315138582533481&hl=ja,北海道札幌市中央区南十条西6-6-22,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.0472837,141.350146,銭湯
道の駅 パパスランドさっつる パパスランド温泉,https://papasland-satturu.com,https://maps.google.com/?cid=12586458197095819326&hl=ja,北海道斜里郡清里町神威1071,¥390,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,43.7907739,144.5346384,温泉
町営公衆浴場 泉の湯,https://www.masyuko.or.jp/introduce/izuminoyu/,https://maps.google.com/?cid=6372037393373071560&hl=ja,北海道川上郡弟子屈町泉3-4-30,¥200,//bus-routes.net/imgs/onsen/onsen3_32@2x.png,43.4810685,144.4659506,共同浴場・銭湯
摩周温泉 亀の湯,https://www.masyuko.or.jp/introduce/kamenoyu/,https://maps.google.com/?cid=12112158009268966312&hl=ja,北海道川上郡弟子屈町桜丘2-3-1,¥200,//bus-routes.net/imgs/onsen/onsen3_32@2x.png,43.4797247,144.4483089,共同浴場・銭湯
サンホールはぴねす,http://www.town.takasu.hokkaido.jp/kurashi/shisetsu/hapinesu.html,https://maps.google.com/?cid=7131110131624657932&hl=ja,北海道上川郡鷹栖町南1条3-2-1,¥400,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,43.8438884,142.3565841,温泉
緑丘温泉 みどりヶ丘の湯っこ,http://www.hiyama.pref.hokkaido.lg.jp/ss/srk/tabi/07esashi/parts/1711mdr.htm,https://maps.google.com/?cid=11941516365325702027&hl=ja,北海道檜山郡江差町字緑丘172,¥390,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,41.8640666,140.1365534,温泉
金栄湯,http://www.kita-no-sento.com/sento/803/,https://maps.google.com/?cid=13363153170169666108&hl=ja,北海道旭川市一条2-右4,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.7678257,142.3483433,銭湯
ふれあいセンター フロックス,http://www.fukujyuen.info/phlox.php,https://maps.google.com/?cid=15501644135572913038&hl=ja,北海道網走郡大空町東藻琴387-8,¥440,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,43.8406436,144.2909633,温泉
女満別農業構造改善センター ひまわり温泉,http://www.town.ozora.hokkaido.jp/docs/2014111400022/,https://maps.google.com/?cid=7799165280172279745&hl=ja,北海道網走郡大空町女満別西四条5-4-2,¥450,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,43.9072918,144.1733704,温泉
よいち観光温泉,,https://maps.google.com/?cid=13321393745132932374&hl=ja,北海道余市郡余市町山田町7,¥420,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,43.1852092,140.7826359,温泉
ニュー銭湯豊川,https://toyokawayu.wixsite.com/toyokawayu,https://maps.google.com/?cid=5980128252857811832&hl=ja,北海道苫小牧市豊川町4-7-7,¥420,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,42.6341128,141.5484828,銭湯
川沿湯,http://www.kita-no-sento.com/sento/116/,https://maps.google.com/?cid=15347435095556643938&hl=ja,北海道札幌市南区川沿四条3-2-1,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,42.9950952,141.3312717,銭湯
松乃湯,,https://maps.google.com/?cid=5231639244188502584&hl=ja,北海道岩見沢市日の出町24,¥500,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.2055068,141.7852534,銭湯
星の湯,http://www.kita-no-sento.com/sento/915/,https://maps.google.com/?cid=18006741025304432411&hl=ja,北海道釧路市星ヶ浦北2-1-66,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.0176726,144.3147438,銭湯
丸瀬布温泉 やまびこ,http://engaru.jp/asobu-manabu/21kyoutsu/kankousisetu/onsen/maruseppu-onsen/yamabiko.html,https://maps.google.com/?cid=904399099631257364&hl=ja,北海道紋別郡遠軽町丸瀬布上武利53,¥500,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,43.9321201,143.3329268,温泉
ときわ湯,http://www.kita-no-sento.com/sento/1305/,https://maps.google.com/?cid=17201160643157407501&hl=ja,北海道網走市四条西2-10,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,44.0199814,144.2653715,銭湯
黄金湯,http://koganeyu-nakaton.com/,https://maps.google.com/?cid=3183848732023921416&hl=ja,北海道枝幸郡中頓別町中頓別60-1,¥400,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,44.9730131,142.2888668,銭湯
今金町交流促進センター あったからんど,http://www.hakonavi.ne.jp/spa/dounan/attakaland/index.html,https://maps.google.com/?cid=2597230982729967532&hl=ja,北海道瀬棚郡今金町今金435-270,¥420,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,42.424192,140.0194581,温泉
松の湯,http://www.kita-no-sento.com/sento/501/,https://maps.google.com/?cid=14984625308974634350&hl=ja,北海道苫小牧市浜町2-6-12,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,42.6270485,141.5929019,銭湯
末広湯,http://www.kita-no-sento.com/sento/111/,https://maps.google.com/?cid=6963820612134102589&hl=ja,北海道札幌市中央区南十一条西12-1-12,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.0445402,141.3342809,銭湯
久保内ふれあいセンター,http://www.sobetsu-onsen.net/onsen/kubonai.html,https://maps.google.com/?cid=12894326261855857190&hl=ja,北海道有珠郡壮瞥町南久保内151-3,¥420,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,42.5774942,140.956632,温泉
越の湯,http://www.kita-no-sento.com/sento/1003/,https://maps.google.com/?cid=1944997203221414820&hl=ja,北海道根室市平内町2-12,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.3319519,145.5756081,銭湯
滝の湯,http://www.kita-no-sento.com/sento/148/,https://maps.google.com/?cid=9523350281869479397&hl=ja,北海道札幌市西区発寒十三条4-1-25,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.1026075,141.2870575,銭湯
みずほ湯,http://www.kita-no-sento.com/sento/824/,https://maps.google.com/?cid=9299907782946791235&hl=ja,北海道旭川市永山六条15-6-5,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.8033199,142.431132,銭湯
美香保湯,http://www.kita-no-sento.com/sento/155/,https://maps.google.com/?cid=12100561965227572552&hl=ja,北海道札幌市東区北十七条東8-2-10,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.0837305,141.3663671,銭湯
せたな町公営温泉浴場 やすらぎ館,http://www.hiyama.pref.hokkaido.lg.jp/ss/srk/tabi/02s_seta/parts/1201stn.htm,https://maps.google.com/?cid=10307763340745762856&hl=ja,北海道久遠郡せたな町瀬棚区本町948-7,¥400,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,42.4478263,139.852398,温泉
珊内ぬくもり温泉,http://www.vill.kamoenai.hokkaido.jp/hotnews/detail/00000151.html,https://maps.google.com/?cid=9048564874955096260&hl=ja,北海道古宇郡神恵内村珊内村57-29,¥500,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,43.1967471,140.348148,温泉
朝日湯,http://www.kita-no-sento.com/sento/210/,https://maps.google.com/?cid=10431243187682586756&hl=ja,北海道小樽市緑2-2-10,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.1866133,140.9885252,銭湯
玉の湯,http://www.kita-no-sento.com/sento/215/,https://maps.google.com/?cid=16176871188416777308&hl=ja,北海道小樽市錦町13-3,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.20689,140.9970096,銭湯
花の湯,,https://maps.google.com/?cid=14581526865180520210&hl=ja,北海道札幌市豊平区中の島二条4-5-8,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.0319372,141.3600678,銭湯
美瑛町 国民保養センター,https://www.town.biei.hokkaido.jp/facility/hoyou.html,https://maps.google.com/?cid=15246866063947865849&hl=ja,北海道上川郡美瑛町白金10502,¥300,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,43.4629555,142.6831375,温泉
コタン共同浴場,https://www.masyuko.or.jp/introduce/cotankyoudou/,https://maps.google.com/?cid=7156030888903651112&hl=ja,北海道川上郡弟子屈町古丹,¥300,//bus-routes.net/imgs/onsen/onsen3_32@2x.png,43.5646362,144.3431594,共同浴場・銭湯
川汲温泉 明林荘,,https://maps.google.com/?cid=6314288759045695339&hl=ja,北海道函館市川汲町,¥420,//bus-routes.net/imgs/onsen/onsen3_32@2x.png,41.8945473,140.9633034,共同浴場・銭湯
浦臼町自然休養村センター,https://www.town.urausu.hokkaido.jp/syoukai/syukuhaku.html,https://maps.google.com/?cid=4220288934106205036&hl=ja,北海道樺戸郡浦臼町キナウスナイ188,¥410,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,43.4503048,141.8360494,温泉
こがね湯,http://www.kita-no-sento.com/sento/817/,https://maps.google.com/?cid=18062186856582793628&hl=ja,北海道旭川市春光五条5-3-3,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.8018971,142.3624052,銭湯
滝下温泉 たっぷりかん,,https://maps.google.com/?cid=13991462143272875913&hl=ja,北海道留萌郡小平町,¥300,//bus-routes.net/imgs/onsen/onsen3_32@2x.png,44.0151849,141.6627351,共同浴場・銭湯
天然温泉 日の出湯,http://www.kita-no-sento.com/sento/602/,https://maps.google.com/?cid=14229622230998899135&hl=ja,北海道滝川市大町1-5-23,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.5571288,141.9126145,銭湯
訓子府温泉 保養センター,http://www.town.kunneppu.hokkaido.jp/life/norinsyoko/onsen.html,https://maps.google.com/?cid=9629837378045062567&hl=ja,北海道常呂郡訓子府町穂波69-66,¥390,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,43.7262873,143.7497603,温泉
鷹の湯,http://www.kita-no-sento.com/sento/118/,https://maps.google.com/?cid=15314896323580795478&hl=ja,北海道札幌市豊平区豊平四条7-1-3,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.0498888,141.3732829,銭湯
福の湯,http://www.fukunoyu.net/,https://maps.google.com/?cid=13999775246368167651&hl=ja,北海道札幌市北区新琴似七条6-6-1,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.1140834,141.3264591,銭湯
乙部町 ゆりの里活性化センター,http://www.hiyama.pref.hokkaido.lg.jp/ss/srk/yurinosato.htm,https://maps.google.com/?cid=1378025368380147953&hl=ja,北海道爾志郡乙部町鳥山427-1,¥300,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,41.995022,140.1281968,温泉
館城温泉 館地区憩いの家,http://www.hiyama.pref.hokkaido.lg.jp/ss/srk/tabi/08assabu/parts/1803tts.htm,https://maps.google.com/?cid=1111546127426531496&hl=ja,北海道檜山郡厚沢部町館町628-3,¥380,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,41.8899731,140.3475714,温泉
江差町 ぬくもり温泉保養センター,http://www.hiyama.pref.hokkaido.lg.jp/ss/srk/nukumori.htm,https://maps.google.com/?cid=15269589012565272681&hl=ja,北海道檜山郡江差町尾山町126,¥440,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,41.8972168,140.1414137,温泉
花園湯,http://www.kita-no-sento.com/sento/818/,https://maps.google.com/?cid=15123412955283768100&hl=ja,北海道旭川市春光四条7-4-7,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.8042469,142.3681855,銭湯
平和湯,http://www.kita-no-sento.com/sento/813/,https://maps.google.com/?cid=4132232480973639746&hl=ja,北海道旭川市大町二条1丁目,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.7829198,142.3670565,銭湯
喜多の湯,http://www.kita-no-sento.com/sento/164/,https://maps.google.com/?cid=8814513975052415741&hl=ja,北海道札幌市東区北四十四条東7-3-16,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.1143399,141.354823,銭湯
菊水湯,http://www.kita-no-sento.com/sento/804/,https://maps.google.com/?cid=5588826295335126441&hl=ja,北海道旭川市六条西6丁目,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.7763104,142.342655,銭湯
吉野地区活性化センター 吉野温泉,http://www.town.shintotsukawa.lg.jp/kanko/detail/00000348.html,https://maps.google.com/?cid=7769198586554121146&hl=ja,北海道樺戸郡新十津川町吉野1-39,¥300,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,43.5914266,141.7321651,温泉
こまき湯,http://www.kita-no-sento.com/sento/916/,https://maps.google.com/?cid=4386071288132062141&hl=ja,北海道釧路郡釧路町曙町5-15,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.0192245,144.4137393,銭湯
総合交流促進施設 北のしーま,https://www.its-mo.com/detail/KNK_ZPOI-00000000000003225052/,https://maps.google.com/?cid=15216604838102257956&hl=ja,北海道利尻郡利尻富士町鬼脇字鬼脇19,¥500,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,45.1330147,141.3060393,温泉
町民憩の家,,https://maps.google.com/?cid=14894323196678363295&hl=ja,北海道斜里郡斜里町西町14,¥300,//bus-routes.net/imgs/onsen/onsen3_32@2x.png,43.914045,144.6437882,共同浴場・銭湯
函館市 恵山福祉センター,https://www.city.hakodate.hokkaido.jp/docs/2017111400054/,https://maps.google.com/?cid=13791854653252214492&hl=ja,北海道函館市柏野町117-209,¥300,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,41.7901228,141.1536868,温泉
大正湯温泉,http://www.kita-no-sento.com/sento/209/,https://maps.google.com/?cid=13040460124214299346&hl=ja,北海道小樽市花園4-14-15,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.1882898,140.9979455,銭湯
和琴温泉共同浴場,,https://maps.google.com/?cid=6772943409491812539&hl=ja,北海道川上郡弟子屈町字屈斜路和琴,無料,//bus-routes.net/imgs/onsen/onsen3_32@2x.png,43.5794872,144.3106071,共同浴場・銭湯
北光湯,http://www.kita-no-sento.com/sento/156/,https://maps.google.com/?cid=13162417918445012679&hl=ja,北海道札幌市東区北十条東4-5-1,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.0744323,141.359803,銭湯
新得町営浴場,,https://maps.google.com/?cid=11289643273413987948&hl=ja,北海道上川郡新得町本通南1丁目,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.0822373,142.8335721,銭湯
鹿部コミュニティープール いこいの湯,http://www.town.shikabe.lg.jp/hotnews/detail/00001156.html,https://maps.google.com/?cid=17487808244836857461&hl=ja,北海道茅部郡鹿部町字鹿部213,¥320,//bus-routes.net/imgs/onsen/onsen1_32@2x.png,42.0332002,140.8130433,温泉
種川温泉,http://www.hiyama.pref.hokkaido.lg.jp/ss/srk/tabi/01imakan/parts/1103tnk.htm,https://maps.google.com/?cid=8804483587093929744&hl=ja,北海道瀬棚郡今金町字種川296,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,42.4193827,140.0678539,銭湯
美園湯,,https://maps.google.com/?cid=12540067274849814512&hl=ja,北海道札幌市豊平区美園二条4-4-12,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.0426379,141.3871797,銭湯
文の湯,http://www.kita-no-sento.com/sento/144/,https://maps.google.com/?cid=12397401555179287587&hl=ja,北海道札幌市西区山の手五条2-2-24,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.0735957,141.2953338,銭湯
黒松内温泉 ぶなの森,http://www.kuromatsunai.com/bunanomori/,https://maps.google.com/?cid=13645878418644383556&hl=ja,北海道寿都郡黒松内町黒松内545,¥500,,42.6570976,140.3092227,温泉
渥美湯,http://www.kita-no-sento.com/sento/169/,https://maps.google.com/?cid=12921559119966593349&hl=ja,北海道札幌市北区北三十一条西6-2-17,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.0971799,141.3363403,銭湯
中央湯,http://www.kita-no-sento.com/sento/205/,https://maps.google.com/?cid=509512576256201196&hl=ja,北海道小樽市奥沢3-27-22,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.1741515,140.9984464,銭湯
真駒内湯,http://www.kita-no-sento.com/sento/141/,https://maps.google.com/?cid=16786195890784002827&hl=ja,北海道札幌市南区真駒内上町3-2-7,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,42.9959288,141.3538432,銭湯
宝湯,http://www.kita-no-sento.com/sento/1001/,https://maps.google.com/?cid=18167664529187381519&hl=ja,北海道根室市定基町4-21,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.3287529,145.5744431,銭湯
港湯,http://www.kita-no-sento.com/sento/316/,https://maps.google.com/?cid=4515287527841012956&hl=ja,北海道函館市港町1-20-20,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,41.8030127,140.7240883,銭湯
菊の湯,http://www.kita-no-sento.com/sento/802/,https://maps.google.com/?cid=7526678585540551171&hl=ja,北海道旭川市神楽五条14-2-17,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.7448055,142.3571762,銭湯
草津湯,http://www.kita-no-sento.com/sento/906/,https://maps.google.com/?cid=4684481399886121416&hl=ja,北海道釧路市大町6-4-15,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,42.9767173,144.3769786,銭湯
藤の湯,http://www.kita-no-sento.com/sento/149/,https://maps.google.com/?cid=3886506436998239793&hl=ja,北海道札幌市手稲区手稲本町二条2-2-15,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.1166605,141.2443812,銭湯
南湯温泉,http://www.kita-no-sento.com/sento/207/,https://maps.google.com/?cid=13044076766880935827&hl=ja,北海道小樽市入船4-11-1,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.179964,140.9967609,銭湯
桐の湯,http://www.kita-no-sento.com/sento/307/,https://maps.google.com/?cid=861995359048202155&hl=ja,北海道函館市松陰町10-12,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,41.7881744,140.7605913,銭湯
いこい湯,http://www.kita-no-sento.com/sento/808/,https://maps.google.com/?cid=9287810841659193976&hl=ja,北海道旭川市五条通24丁目,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.7626732,142.386566,銭湯
白樺湯,http://www.kita-no-sento.com/sento/909/,https://maps.google.com/?cid=3247901766047810552&hl=ja,北海道釧路市白樺台1-16-1,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,42.9619968,144.4463814,銭湯
しらかば,https://www.town.yubetsu.lg.jp/50shisetsu/6nou-kankou/inn-shirakaba.html,https://maps.google.com/?cid=5785027069079626343&hl=ja,北海道紋別郡湧別町錦町,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,44.2126011,143.6025329,銭湯
大照湯,http://www.kita-no-sento.com/sento/138/,https://maps.google.com/?cid=18443656688826171258&hl=ja,北海道札幌市豊平区西岡四条1-13-43,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.0217393,141.3913846,銭湯
松の湯,http://www.kita-no-sento.com/sento/180/,https://maps.google.com/?cid=5119333090444072075&hl=ja,北海道江別市弥生町34-16,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.1064906,141.5431752,銭湯
東の湯,http://www.kita-no-sento.com/sento/182/,https://maps.google.com/?cid=2187764454589321567&hl=ja,北海道江別市野幌東町13-14,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.0921101,141.5333797,銭湯
登喜和湯,http://www.kita-no-sento.com/sento/912/,https://maps.google.com/?cid=6349955910918332723&hl=ja,北海道釧路市中島町13-10,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,42.9992095,144.3895339,銭湯
寿湯,http://www.kita-no-sento.com/sento/218/,https://maps.google.com/?cid=7385382778435681990&hl=ja,北海道余市郡余市町黒川町8-29,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.1857187,140.7936928,銭湯
松の湯,http://www.kita-no-sento.com/sento/329/,https://maps.google.com/?cid=9609823292326862652&hl=ja,北海道檜山郡江差町本町104,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,41.8646056,140.1260982,銭湯
菊乃湯,http://www.kita-no-sento.com/sento/310/,https://maps.google.com/?cid=862974971379183391&hl=ja,北海道函館市上湯川町6-1,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,41.7800447,140.8103817,銭湯
